it,time,Mass,Momentum,Epot,Ekin,Etot,L2norm,incomp_error,rho_1,rho_2,rho_3,rho_4,rho_5
98,19.6,31.4146020193792,6.24001473471857e-15,5.98772323264796,151.501725176294,157.489448408942,4.43745464373383,0,22.1115097068368,4.78579932823054,0.932240329971632,4.77596081472215,8.4826614780951
99,19.8,31.4143182916429,1.93467705748916e-15,5.86234382116904,151.697630127969,157.559973949138,4.43739873036439,0,21.8798759130611,4.66334696000891,1.90881213434292,3.46026938011836,8.97020243775619
100,20,31.4148487268181,-1.28070171411254e-15,5.87936814113616,151.754637791575,157.634005932711,4.43727221522568,0,21.9136549145964,4.54700766658028,2.82235781624643,1.94079324321383,9.10465426024431
101,20.2,31.4167202793005,-3.29712568952378e-15,6.02965310781639,151.681498038792,157.711151146609,4.43712014439705,0,22.1944510857434,4.43489843700311,3.64646074399158,0.250128970287027,8.85272972231848
102,20.4,31.4192345946836,-1.52594246787878e-15,6.30293858744394,151.481893551324,157.784832138768,4.43707063772568,0,22.6939349994125,4.33380094048393,4.36128691631781,1.55559571588022,8.19888494674865
103,20.6,31.4197027021917,1.36840934479977e-15,6.69127487724533,151.147756739969,157.839031617214,4.43716457562566,0,23.3829649649767,4.2681452388057,4.96315800201991,3.39459644785985,7.14931224764609
104,20.8,31.416662097308,7.83407963419908e-15,7.1736588544949,150.689696173258,157.863355027753,4.43721901236654,0,24.2089397120123,4.25861923549424,5.44555329290555,5.18423323659692,5.74877484757766
105,21,31.4125433061839,-5.23180274701295e-15,7.70181351823616,150.16209344181,157.863906960047,4.43714634480819,0,25.0794615184663,4.3042317012223,5.78122157230351,6.86516251144711,4.08921012099997
106,21.2,31.4100525225448,-9.42814453367958e-15,8.21820288223893,149.629867348183,157.848070230422,4.43700700842471,0,25.8987399671886,4.41173882034856,5.94497304782398,8.38865744247927,2.28629985593621
107,21.4,31.4091874110588,4.63232534891771e-16,8.6757660768094,149.139203439775,157.814969516584,4.43687265953271,0,26.59769902947,4.61496539794949,5.93596028836669,9.70373575302859,0.453432390409734
108,21.6,31.4089612864775,-3.21537877160171e-15,9.03409845685803,148.728529825072,157.76262828193,4.4368589452697,0,27.1225657468161,4.95745839015272,5.7650315575175,10.7712910297278,1.30417149065072
109,21.8,31.4100803851619,3.14725633999998e-15,9.25413938924588,148.443990856074,157.698130245319,4.43707479310342,0,27.4227287877273,5.46620665715552,5.43652900175487,11.5823396654377,2.88664312301751
110,22,31.4149043142816,-1.36926087519479e-15,9.30278155874596,148.333807761458,157.636589320204,4.43751466069316,0,27.4536345549578,6.14675616150872,4.95062735834579,12.1548303689804,4.20908383081809
111,22.2,31.4211611124756,-2.32297491761903e-15,9.19138785801913,148.389834677093,157.581222535112,4.43762946204184,0,27.2288906937593,7.02663117244157,4.35148012029633,12.4842063832932,5.25508172201731
112,22.4,31.4216449923427,-1.49869349523808e-16,8.97095599296924,148.546160668869,157.517116661839,4.43694831399237,0,26.8130902395569,8.14786705049169,3.71936415261253,12.5561461124436,6.06463091429932
113,22.6,31.4137660262247,4.35983562251079e-15,8.68756942444525,148.748439426535,157.43600885098,4.43731869545672,0,26.2638567792479,9.49806918330887,3.0931349954594,12.3844966752185,6.65136772660017
114,22.8,31.4106237001965,-1.90742808484847e-16,8.30345828565075,149.087503985165,157.390962270815,4.43786158587781,0,25.5161921249138,10.9272496477059,2.38537632483797,12.123417905823,6.92962904790804
115,23,31.4177090262449,2.97013801783548e-15,7.83124670236211,149.577752103589,157.408998805951,4.43624811831793,0,24.5809992318099,12.3350562860074,1.57333481765864,11.8240017307428,6.9206733937635
116,23.2,31.4214079316526,-2.1526688386147e-15,7.39161156105166,150.044746834142,157.436358395194,4.43647804445498,0,23.6416250835529,13.7820737402594,0.777672471195305,11.3907972381857,6.78343610257959
117,23.4,31.413015765095,6.26726370735926e-15,7.06259026441556,150.361132355415,157.423722619831,4.43920134135766,0,22.8351653702286,15.2906899844823,0.0755194791977841,10.7731706085672,6.61313266863833
118,23.6,31.4110653580603,-3.9783500055411e-15,6.78613489647293,150.672180710805,157.458315607278,4.43763963176511,0,22.0939508421339,16.6816317899807,0.68015910695203,10.1400649459561,6.27780573562544
119,23.8,31.4162216678334,2.39790959238093e-15,6.56955439338702,150.966534394729,157.536088788116,4.43555881377425,0,21.4535517292505,17.9013938316148,1.50565089071108,9.5147669530724,5.8253739881723
120,24,31.4223900063003,5.0410599385281e-15,6.4527040994772,151.169531632966,157.622235732443,4.43598178587589,0,21.0024830894109,18.9815480452523,2.34350656141127,8.85517963801917,5.33807271675829
121,24.2,31.4246627903262,3.71267252229434e-15,6.47452295616667,151.218473597525,157.692996553692,4.43746213676725,0,20.8322013044013,19.9437706135151,3.14025642272811,8.11542745261713,4.88104260949148
122,24.4,31.4240452078456,3.44699503904759e-15,6.64341258993233,151.099436657833,157.742849247766,4.43813614690958,0,20.9706305844912,20.788445714576,3.86375893342537,7.29567880416234,4.47972829741646
123,24.6,31.417838323194,-7.83407963419907e-16,6.93537049621236,150.827104544251,157.762475040463,4.43764507024742,0,21.3786367400388,21.4656416332677,4.57799445075897,6.46070457939967,4.13075938535132
124,24.8,31.4152017005994,2.11179537965366e-15,7.29346661975113,150.502991058879,157.79645767863,4.43657121768176,0,21.9384260280529,21.9773843856572,5.24800253592798,5.59268177626516,3.7965874946828
125,25,31.4117853381866,8.01119795636358e-15,7.73202861449339,150.082477969137,157.814506583631,4.43582373853234,0,22.6877560931509,22.2313363382041,5.92863028503741,4.79449404344522,3.50059498639112
126,25.2,31.4173889595086,5.17730480173156e-15,8.18425287373223,149.677267588461,157.861520462194,4.43656836094214,0,23.47187467938,22.3279696686304,6.56048073222254,3.99537124686968,3.22313646292439
127,25.4,31.4212337476035,1.28887640590475e-14,8.62892847280627,149.254445687597,157.883374160403,4.43737086845462,0,24.2719873078366,22.1893407977804,7.07978546047616,3.23088427298387,2.9552322370425
128,25.6,31.4288723186949,1.06815972751514e-14,9.05795909490946,148.844692805681,157.902651900591,4.43874616949575,0,25.0382361767164,21.9618377152827,7.56838885089677,2.55481540512721,2.738212704336
129,25.8,31.4308371420391,2.58865240086578e-15,9.40214406856174,148.473145724703,157.875289793265,4.43989205856562,0,25.6666494681499,21.6368278435315,7.94157525961342,1.97218422834614,2.50368247399625
130,26,31.4380002607416,7.08473288658003e-16,9.66039075537772,148.188056282086,157.848447037464,4.44076520754722,0,26.1479828915057,21.2928108280139,8.23229687557316,1.53399305639623,2.34045272374924
131,26.2,31.4420302251807,8.17469179220773e-15,9.79147768944273,148.00589075883,157.797368448273,4.44106242052567,0,26.405125709724,21.0268350030446,8.47015965713177,1.18938760934951,2.23005282513847
132,26.4,31.4421908839567,2.58865240086578e-15,9.80613178953671,147.920785820135,157.726917609672,4.4411605665895,0,26.4656752259719,20.8270334663175,8.60843611504853,0.960198262794564,2.23307847306048
133,26.6,31.4401184943711,6.26726370735926e-16,9.70010145020806,147.948022330585,157.648123780793,4.44227329991473,0,26.3141775729401,20.7364621099173,8.70176427168071,0.883377090180678,2.33048831303862
134,26.8,31.4286094130043,1.41694657731601e-15,9.41535729663071,148.118278755717,157.533636052348,4.44342572117849,0,25.8641404012062,20.6981136527396,8.7682552033701,0.953661155691718,2.46934193707535
135,27,31.4352141990116,1.59678979674458e-14,9.02619411215666,148.474861217095,157.501055329251,4.44273927107179,0,25.2251483414388,20.6853446227539,8.89067826294534,1.05899643281683,2.62614169280804
136,27.2,31.4326437622552,1.01774912812986e-14,8.47453967435101,148.971412335587,157.445952009938,4.44261736448296,0,24.3035346639621,20.6308690210869,8.88689962013404,1.32574949015906,2.81197620375801
137,27.4,31.4434042332477,-1.81205668060605e-15,7.91907629355898,149.540165193695,157.459241487254,4.44323166882913,0,23.3354421403081,20.5829301985128,8.91779698243832,1.50587622187918,2.93531624019351
138,27.6,31.4462137028889,-7.42023586221856e-15,7.3544072274552,150.107781430559,157.462188658015,4.44343894043114,0,22.3302485711062,20.4456558413402,8.91935468301339,1.63936638928729,3.06880520187123
139,27.8,31.4326632578315,4.79581918476187e-15,6.83976848473195,150.570168409969,157.409936894701,4.44057166355318,0,21.4097639544371,20.1748632596857,8.88449655602878,1.76061941994579,3.09024935182287
